"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",1.31005198,0.68366489,-2.86010772,0.34008341,1.13443903,1.98341905,"rodolito","brt",1,4,565,1187,0.885758463173524,0,0.985594679827929,NA,1.97118935965586,1.81854001529056,0,0.927371002974704,0.913170064887224,"spec_sens",0.322488584474886,0.900651465798046,0.989455184534271,0.978761061946903,0.948609941027801,0.0513900589721988,0.0212389380530973,0.958333333333333,0.906766934832496,0.938083121289228,0.883386581469649
