"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.5155312,0.36038615,0.00354998,0.32070746,0.58135486,0.64027337,"rodolito","glm",1,2,565,1187,0.864577095123007,0,0.965350291878835,NA,1.93070058375767,1.4232063983374,0,0.884993029202794,0.856331748436874,"spec_sens",0.322488584474886,0.83969465648855,0.986326344576117,0.973451327433628,0.911541701769166,0.088458298230834,0.0265486725663717,0.931506849315068,0.849537318666848,0.901639344262295,0.82089552238806
