"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.18630554,0.11164726,0.00038408,0.31964282,0.12451314,0.2538919,"rodolito","maxnet",1,4,565,1187,0.863568703630818,0,0.985078766280726,NA,1.97015753256145,1.78496046077004,0,0.910429356375484,0.897335018603244,"spec_sens",0.322488584474886,0.903333333333333,0.980034722222222,0.95929203539823,0.951137320977254,0.0488626790227464,0.0407079646017699,0.953767123287671,0.89588872259882,0.930472103004292,0.869983948635634
